date,y_reg_5d,y_cls_5d
2024-04-09,-0.0270925963517652,0
2024-04-10,-0.013181588017080447,0
2024-04-11,0.010759036519495653,1
2024-04-12,0.00406248369883153,1
2024-04-15,0.018816538215007516,1
2024-04-16,0.050792544981235005,1
2024-04-17,0.03637229165874747,1
2024-04-18,0.020112242603903745,1
2024-04-19,0.0388549766284928,1
2024-04-22,0.019153840015001273,1
2024-04-23,-0.0201559042070313,0
2024-04-24,-0.014228662782636018,0
2024-04-25,-0.01181418951215236,0
2024-04-26,-0.02148492748532499,0
2024-04-29,-0.0017942194895496475,0
2024-04-30,0.0271379562893529,1
2024-05-02,0.016248765497366497,1
2024-05-03,0.022842297188348768,1
2024-05-06,0.02125184764058905,1
2024-05-07,0.014193606859214409,1
2024-05-08,0.0186363245941525,1
2024-05-09,0.02230131726527926,1
2024-05-10,0.019810589695433756,1
2024-05-13,0.01667335159861154,1
2024-05-14,0.008469948582193224,1
2024-05-15,-0.002979034715200952,0
2024-05-16,0.0010437503152996364,1
2024-05-17,-0.007238560921850356,0
2024-05-20,-0.0012353851118939907,0
2024-05-21,-0.0052099228988326364,0
2024-05-22,-0.016365905509340865,0
2024-05-23,0.002393062841181533,1
2024-05-24,0.00673522574445812,1
2024-05-27,0.006310907829293881,1
2024-05-28,0.0009219224179678629,1
2024-05-29,0.01849089559920783,1
2024-05-30,0.00928800241989426,1
2024-05-31,0.007295386249898175,1
2024-06-03,-0.0035158070980829226,0
2024-06-04,-0.00987461344182112,0
2024-06-05,-0.009531609101109291,0
2024-06-06,-0.03357922936306717,0
2024-06-07,-0.03684811194850888,0
2024-06-10,-0.03564526119482698,0
2024-06-11,-0.00969290819166526,0
2024-06-12,-0.01694970972896779,0
2024-06-13,0.008494412992133188,1
2024-06-14,0.003632306120270236,1
2024-06-17,0.019212903986070534,1
2024-06-18,0.004615424161410174,1
2024-06-19,-0.0023453179974605577,0
2024-06-20,-0.018904325634816838,0
2024-06-21,-0.008063349965332246,0
2024-06-24,-0.01035585246707531,0
2024-06-25,-0.018710003898545137,0
2024-06-26,0.002381442489529994,1
2024-06-27,0.010428003343900403,1
2024-06-28,0.007265391584103078,1
2024-07-01,-0.003161398816976356,0
2024-07-02,-0.0012837207883256625,0
2024-07-03,0.0013376301301586014,1
2024-07-04,0.009327176555095932,1
2024-07-05,0.0203920681863212,1
2024-07-08,0.01090918532162859,1
2024-07-09,0.01743621249781996,1
2024-07-10,0.0030302489037743806,1
2024-07-11,-0.0020163555616146637,0
2024-07-12,-0.014603078205521838,0
2024-07-15,7.17738477351595e-05,1
2024-07-16,0.010958195871218709,1
2024-07-17,0.009401638127928272,1
2024-07-18,-0.0001704913774129003,0
2024-07-19,0.007046178437559681,1
2024-07-22,-0.002335861957640034,0
2024-07-23,-0.0009012225318557013,0
2024-07-24,-0.01302814930205909,0
2024-07-25,-0.026483469296977324,0
2024-07-26,-0.04515667102251467,0
2024-07-29,-0.06449409379143084,0
2024-07-30,-0.07525393219943756,0
2024-07-31,-0.043027316457895134,0
2024-08-01,-0.02767743044367986,0
2024-08-02,-0.003228358519107324,0
2024-08-05,0.021149723154917283,1
2024-08-06,0.03157362508062478,1
2024-08-07,0.0144251283632714,1
2024-08-08,0.030556912608523345,1
2024-08-09,0.02883257993253515,1
2024-08-12,0.0419672688656218,1
2024-08-13,0.03337983492249314,1
2024-08-14,0.03310180026046193,1
2024-08-15,0.024563564245714067,1
2024-08-16,0.029550681066157436,1
2024-08-19,0.014574649979183034,1
2024-08-20,0.021335075051377793,1
2024-08-21,0.019343996299418947,1
2024-08-22,0.017970788615878055,1
2024-08-23,0.010917284909082905,1
2024-08-26,0.011456014384594988,1
2024-08-27,-0.004220123317948022,0
2024-08-28,-0.010476466897197506,0
2024-08-29,-0.0075202930271100615,0
2024-08-30,-0.020279888874210093,0
2024-09-02,-0.01080824547513776,0
2024-09-03,-0.00673410940208619,0
2024-09-04,0.005779643146433357,1
2024-09-05,0.011176077394152117,1
2024-09-06,0.032336455311635835,1
2024-09-09,0.026973097129479852,1
2024-09-10,0.04365320177276208,1
2024-09-11,0.03534655221801843,1
2024-09-12,0.03261092548822851,1
2024-09-13,0.01829742672821033,1
2024-09-16,0.018555758439543248,1
2024-09-17,0.011350787715900592,1
2024-09-18,0.009191872546293623,1
2024-09-19,0.01475719956993946,1
2024-09-20,0.018094062616586006,1
2024-09-23,0.006707416290898741,1
2024-09-24,-0.013908903328401263,0
2024-09-25,-0.01562263077232266,0
2024-09-26,-0.028443421726409117,0
2024-09-27,-0.02613251353595982,0
2024-09-30,-0.01354554811795835,0
2024-10-01,0.005228965426375889,1
2024-10-02,0.011280022342237676,1
2024-10-03,0.0033255191820682722,1
2024-10-04,0.005201199463193351,1
2024-10-07,0.01132039621112852,1
2024-10-08,0.016522735730185714,1
2024-10-09,0.021502053697352412,1
2024-10-10,0.021035341144410795,1
2024-10-11,0.017357040351500028,1
2024-10-14,-0.0008273494689395765,0
2024-10-15,-0.0082061150395585,0
2024-10-16,-0.011021865742429157,0
2024-10-17,-0.0054497589717887466,0
2024-10-18,-0.009495531680505431,0
2024-10-21,0.005297980533823047,1
2024-10-22,-0.003165771276527042,0
2024-10-23,-0.012739690546897166,0
2024-10-24,-0.014222539418898958,0
2024-10-25,0.0025786829194969665,1
2024-10-28,-0.008342869691781161,0
2024-10-29,0.0037149456187726857,1
2024-10-30,-0.018931832772198457,0
2024-10-31,-0.008820031057139842,0
2024-11-01,-0.024913054042826302,0
2024-11-04,-0.017759312841021953,0
2024-11-05,-0.03933023681591734,0
2024-11-06,-0.010335710339575322,0
2024-11-07,-0.00396631788587748,0
2024-11-08,0.007271258451604621,1
2024-11-11,0.006660360499903604,1
2024-11-12,0.017918792200325526,1
2024-11-13,0.018496986934609667,1
2024-11-14,0.007555394743100534,1
2024-11-15,0.0017773295437498652,1
2024-11-18,0.003164207836024901,1
2024-11-19,0.0025424143355224204,1
2024-11-20,-0.0008632224628564422,0
2024-11-21,-7.754467653798641e-05,0
2024-11-22,-0.0013134065535246816,0
2024-11-25,0.0020045129896857023,1
2024-11-26,0.02177036951258168,1
2024-11-27,0.029954016733458384,1
2024-11-28,0.042814047649196496,1
2024-11-29,0.036329618327186196,1
2024-12-02,0.02326314732956572,1
2024-12-03,0.0077100937020407895,1
2024-12-04,-0.011997986182903058,0
2024-12-05,-0.029637724420483118,0
2024-12-06,-0.02685680667899027,0
2024-12-09,-0.019580231717166014,0
2024-12-10,-0.032048833259593276,0
2024-12-11,-0.014645278047759254,0
2024-12-12,-0.028004727057845544,0
2024-12-13,-0.024532425074562818,0
2024-12-16,-0.029544234249364164,0
2024-12-17,-0.009903750947663928,0
2024-12-18,-0.007455986613143814,0
2024-12-19,0.008434630535656764,1
2024-12-20,0.011074480995500383,1
2024-12-23,0.02087250641967171,1
2024-12-24,0.015368551282020155,1
2024-12-27,0.023703162715074375,1
2024-12-30,0.023565621613286424,1
2024-12-31,0.017364497741205638,1
2025-01-02,0.018866993777865125,1
2025-01-03,0.0059301302246987835,1
2025-01-06,-0.010214419344819457,0
2025-01-07,-0.005075616162931164,0
2025-01-08,0.008473873303593137,1
2025-01-09,-0.004945287586857975,0
2025-01-10,0.01653358804077195,1
2025-01-13,0.021615734772434197,1
2025-01-14,0.014806392350057635,1
2025-01-15,-0.0013287644763456923,0
2025-01-16,0.012663794610821493,1
2025-01-17,0.005548370543941933,1
2025-01-20,0.0044693840032066735,1
2025-01-21,0.018836497998611212,1
2025-01-22,0.0334175213656813,1
2025-01-23,0.03507777294715715,1
2025-01-24,0.031729724292132805,1
2025-01-27,0.01724631124692315,1
2025-01-28,0.01782569395177274,1
2025-01-29,0.020159259615552767,1
2025-01-30,0.024764125664268173,1
2025-01-31,0.025542337113364025,1
2025-02-03,0.04038341892623238,1
2025-02-04,0.031973966014030485,1
2025-02-05,0.029458028852724243,1
2025-02-06,0.015997333922988816,1
2025-02-07,0.020831374982253258,1
2025-02-10,0.023953891673779207,1
2025-02-11,0.028483337290020783,1
2025-02-12,0.001385431097028742,1
2025-02-13,0.002378052294211654,1
2025-02-14,-0.0003087849337488221,0
2025-02-17,-0.00030734004190822615,0
2025-02-18,-0.002063965953424485,0
2025-02-19,0.0306633422385581,1
2025-02-20,0.023135682360039603,1
2025-02-21,0.030063886192082775,1
2025-02-24,0.02730399424631356,1
2025-02-25,-0.00650897067318719,0
2025-02-26,-0.00889028683779929,0
2025-02-27,-0.0027466298341241317,0
2025-02-28,-0.0067808740597647965,0
2025-03-03,-0.021954435732252368,0
2025-03-04,-0.011918809559497003,0
2025-03-05,-0.031519251500077373,0
2025-03-06,-0.031696567648421804,0
2025-03-07,-0.01918393600675714,0
2025-03-10,0.00491806137623678,1
2025-03-11,0.03640234123285747,1
2025-03-12,0.04610135070467896,1
2025-03-13,0.037129757432883735,1
2025-03-14,0.02618208813648441,1
2025-03-17,0.013305544465505435,1
2025-03-18,0.009657633793003922,1
2025-03-19,0.0017958512080767793,1
2025-03-20,0.00870223175465305,1
2025-03-21,-0.003068356324320753,0
2025-03-24,-0.014203462115756548,0
2025-03-25,-0.013987585356234296,0
2025-03-26,-0.006123443382993306,0
2025-03-27,-0.01738986895084575,0
2025-03-28,-0.06899393017594722,0
2025-03-31,-0.10841550498606084,0
2025-04-01,-0.09718004978342332,0
2025-04-02,-0.12363529279333361,0
2025-04-03,-0.06933302940524844,0
2025-04-04,-0.011008691395375539,0
2025-04-07,0.06757887351957415,1
2025-04-08,0.06526296011724013,1
2025-04-09,0.09258944535969485,1
2025-04-10,0.048404761604635714,1
2025-04-11,0.05730397706614646,1
2025-04-14,0.04637113114586751,1
2025-04-15,0.023056425665871388,1
2025-04-16,0.031427761978356866,1
2025-04-17,0.040810818192124364,1
2025-04-22,0.027017151266578273,1
2025-04-23,0.006000901245357698,1
2025-04-24,0.02005595543466807,1
2025-04-25,0.01210883549606505,1
2025-04-28,0.005491732672340819,1
2025-04-29,0.008455276537208048,1
2025-04-30,0.01502084764596516,1
2025-05-02,0.007955318453910306,1
2025-05-05,0.010105579677483338,1
2025-05-06,0.017502684282986247,1
2025-05-07,0.026340607452465033,1
2025-05-08,0.03219200524017376,1
2025-05-09,0.03696483631140425,1
2025-05-12,0.031976162527578296,1
2025-05-13,0.039467668032090064,1
2025-05-14,0.033213422251892215,1
2025-05-15,0.024275449645039623,1
2025-05-16,0.002811615487527521,1
2025-05-19,0.008658035276092222,1
2025-05-20,-0.005846679870837387,0
2025-05-21,-0.014573515348497362,0
2025-05-22,-0.010983226658975326,0
2025-05-23,0.003404595274838365,1
2025-05-26,-0.001322793643231533,0
2025-05-27,-0.00786092723918103,0
2025-05-28,4.965589745319147e-05,1
2025-05-29,0.006151125600271403,1
2025-05-30,0.006718341224105806,1
2025-06-02,0.003409002402832862,1
2025-06-03,0.006539766072343584,1
2025-06-04,0.0023233118795552127,1
2025-06-05,-0.008115226761717956,0
2025-06-06,-0.023937332701068795,0
2025-06-09,-0.009907669125032745,0
2025-06-10,-0.021996523010542064,0
2025-06-11,-0.015033762172467187,0
2025-06-12,-0.024719406398343118,0
2025-06-13,-0.004344232412743974,0
2025-06-16,-0.0194208229196956,0
2025-06-17,0.008831080259381374,1
2025-06-18,-0.008033242452328197,0
2025-06-19,0.005123275627269351,1
2025-06-20,0.008533709798515542,1
2025-06-23,0.010958993793400835,1
2025-06-24,-0.0034043547019729937,0
2025-06-25,0.01671466733164442,1
2025-06-26,0.02624589087030863,1
2025-06-27,0.00028630735289690096,1
2025-06-30,0.005907331788981047,1
2025-07-01,0.006562886436702517,1
2025-07-02,0.014827705936675366,1
2025-07-03,-0.002916260517958893,0
2025-07-04,0.002587374492000443,1
2025-07-07,-0.0027604927356024438,0
2025-07-08,-0.014652786881709833,0
2025-07-09,-0.026206110718365202,0
2025-07-10,-0.010456385333313662,0
2025-07-11,-0.00144296409601789,0
2025-07-14,-0.00032065556523077303,0
2025-07-15,0.011950178643765302,1
2025-07-16,0.013036086352926676,1
2025-07-17,0.018548547781334152,1
2025-07-18,0.017593961051965742,1
2025-07-21,0.013358700552922076,1
2025-07-22,0.02157243372901168,1
2025-07-23,0.021984414854023093,1
2025-07-24,0.009806908479066638,1
2025-07-25,-0.0077986299476437365,0
2025-07-28,0.011598932761956428,1
2025-07-29,0.004159240101900654,1
2025-07-30,0.010789531323471423,1
2025-07-31,0.020208429521922686,1
2025-08-01,0.048241588249110234,1
2025-08-04,0.03213468356437753,1
2025-08-05,0.030856837945525892,1
2025-08-06,0.03270643433125796,1
2025-08-07,0.03448813648808041,1
2025-08-08,0.030053307810311555,1
2025-08-11,0.026293866021290305,1
2025-08-12,0.029495408537165868,1
2025-08-13,0.01796031510416341,1
2025-08-14,0.006384733257154785,1
2025-08-15,0.00779814927669622,1
2025-08-18,0.0009043952616745297,1
2025-08-19,-0.012129090346083624,0
2025-08-20,-0.0178937389827309,0
2025-08-21,-0.015302216768667049,0
2025-08-22,-0.030398680327755476,0
2025-08-25,-0.02159333591501672,0
2025-08-26,-0.02783887992067184,0
2025-08-27,-0.015531856291821345,0
2025-08-28,-0.010210299869774031,0
2025-08-29,-0.005700506831017085,0
2025-09-01,0.00419482563035423,1
2025-09-02,0.0215091118823349,1
2025-09-03,0.02853534702495637,1
2025-09-04,0.02665537018850062,1
2025-09-05,0.030328149524851307,1
2025-09-08,0.025852381564197016,1
2025-09-09,0.009235729318487275,1
2025-09-10,-0.0059516205897244545,0
2025-09-11,-0.009568282879269887,0
2025-09-12,-0.0031077361385390212,0
2025-09-15,-0.020514120264713723,0
2025-09-16,-0.00033636920489309364,0
2025-09-17,0.004445615069065403,1
2025-09-18,-0.0014309820335084808,0
2025-09-19,0.005860648610553706,1
2025-09-22,0.015382476698124842,1
2025-09-23,0.020684166030110116,1
2025-09-24,0.022400033446031507,1
2025-09-25,0.02235010573317575,1
2025-09-26,0.015173746787935205,1
2025-09-29,0.015573818519386754,1
2025-09-30,0.0033546254283728935,1
2025-10-01,0.008937468908398829,1
2025-10-02,0.0057012225707813126,1
2025-10-03,-0.0069925601544449855,0
2025-10-06,-0.0009711519420138858,0
2025-10-07,0.003818320212420278,1
2025-10-08,-0.0069123372806067255,0
2025-10-09,0.0039064301253013915,1
2025-10-10,0.008018655145476125,1
2025-10-13,0.018279190148674226,1
2025-10-14,0.011526701609716325,1
2025-10-15,0.013479438756488306,1
2025-10-16,0.009313661740994428,1
2025-10-17,0.016553389736327903,1
2025-10-20,0.01080176961158375,1
2025-10-21,0.020086026587001628,1
2025-10-22,0.02308153771720755,1
2025-10-23,0.015588133710087854,1
2025-10-24,0.010729335699310028,1
2025-10-27,0.0022973181581362723,1
2025-10-28,-0.0031503297040789964,0
2025-10-29,-0.0032063049779479822,0
2025-10-30,0.004832366573321519,1
2025-10-31,-0.008216944757534504,0
2025-11-03,0.009031858910856453,1
2025-11-04,0.021737059665790242,1
2025-11-05,0.031634184493777834,1
2025-11-06,0.028103685631420083,1
2025-11-07,0.027569945038120523,1
2025-11-10,-0.0006119833382386424,0
2025-11-11,-0.03488088001873596,0
2025-11-12,-0.044708182505877325,0
2025-11-13,-0.036145589618834455,0
2025-11-14,-0.03258204431339303,0
2025-11-17,-0.012744245890368194,0
2025-11-18,0.019639105218736647,1
2025-11-19,0.02926062778011417,1
2025-11-20,0.023054581720224145,1
2025-11-21,0.03415302156015143,1
2025-11-24,0.026036195872768866,1
2025-11-25,0.020372276203305957,1
2025-11-26,0.013634289015017637,1
2025-11-27,0.023245891631430055,1
2025-11-28,0.019171756943889198,1
2025-12-01,0.01952856680221755,1
2025-12-02,0.015743732941519102,1
2025-12-03,0.010603417389909485,1
2025-12-04,0.008111969228497195,1
2025-12-05,0.009891914024708811,1
2025-12-08,0.019506755688876824,1
2025-12-09,0.011136207387166013,1
2025-12-10,0.01042713146785546,1
2025-12-11,0.014675860025419478,1
2025-12-12,0.01854029863592643,1
2025-12-15,0.0068188365779889674,1
2025-12-16,0.015300264850927848,1
2025-12-17,0.013761202561320737,1
2025-12-18,0.0036821548667574154,1
2025-12-19,0.010722837657667647,1
2025-12-22,0.008692774933581083,1
2025-12-23,0.017857594264155268,1
2025-12-24,0.02538418887348637,1
2025-12-29,0.025906228407997448,1
2025-12-30,0.013819448089461473,1
2025-12-31,0.01984468054650911,1
2026-01-02,0.00891260133347194,1
2026-01-05,0.0033665896676894264,1
2026-01-06,0.002264096426211324,1
2026-01-07,0.005627270196922289,1
2026-01-08,-0.0006799368221746618,0
2026-01-09,0.003501166755182349,1
2026-01-12,-0.000481053551906724,0
